 ,Image_ID,ROI_Area,PVALB,VIP,GFRA1,CCKAR,MET,PIEZO1,CHAT,FOXO1,SLC17a7,CDH13,QRFPR,Mab21L1
5076,20-62-S1,318,0,0.629,0,0,0,0,0,0.943,3.774,0.629,0,0
5077,20-62-S1,1077,0,0.093,0,0.093,3.9,0.557,0,0,12.999,0.186,0,0
5078,20-62-S1,1521,0.066,0.197,0,0,1.315,1.052,0,0.197,10.191,0.657,0.394,0
5079,20-62-S1,3582,0,0.168,0,0,2.568,0.503,0.084,0.028,11.251,3.099,0.084,0
5080,20-62-S1,1577,0.19,0,0,0.19,1.332,0.254,0.063,0,16.36,0,0.254,0.063
5081,20-62-S1,1490,0.201,0.067,0,0,3.691,1.074,0,0.134,28.591,3.087,0,0
5082,20-62-S1,1357,0,0.221,0,0.221,0.442,0.811,0,0.074,26.898,0.147,0.295,0
5083,20-62-S1,982,0.204,0,0,0,3.055,0.815,0,0.509,44.807,18.432,0.305,0
5084,20-62-S1,1727,0,0.116,0,0.232,0,0.869,0,0.232,35.379,2.316,0.116,0
5085,20-62-S1,1531,0.065,0,0,0,5.879,0.392,0.065,0,21.228,7.577,0.065,0
5086,20-62-S1,1829,2.734,0.273,0,0.109,0.875,0.711,0,0.164,14.543,0.383,0.656,0
5087,20-62-S1,1035,0,0.676,0,0,0.386,1.449,0.097,0.676,7.246,0.193,0.676,0
5088,20-62-S1,1140,0,0.088,0,0,0.088,0.965,0.088,0.088,25.439,0.088,0.263,0
5089,20-62-S1,697,1.004,0,0,0.143,0,0.143,0,0.143,7.174,0,0,0
5090,20-62-S1,240,0,0.417,0,0.417,0.833,0.417,0,0,39.583,2.083,0,0
5091,20-62-S1,999,0.1,0,0,0.1,0,0.3,0,0,2.903,0,0,0
5092,20-62-S1,2024,28.36,0,0,0.049,0.148,0.494,0,1.285,1.729,17.441,0.296,0
5093,20-62-S1,1115,0.179,0.269,0,0.359,1.256,1.794,0,0.359,18.296,0.628,0.628,0.09
5094,20-62-S1,818,0,0,0,0,0.733,0.978,0.122,0,10.513,0,0,0
5095,20-62-S1,1270,0.157,0,0,0,3.937,0.394,0,0,28.268,4.016,0.236,0
5096,20-62-S1,747,0,0,0,0,6.693,0.402,0,0,20.214,4.15,0.134,0
5097,20-62-S1,782,0.128,0.384,0,0.128,0.128,0.512,0,0.512,7.545,0.128,0.895,0
5098,20-62-S1,1325,0.453,0,0,0.075,13.962,1.283,0,0.151,30.189,10.943,0.302,0
5099,20-62-S1,1085,1.475,0.184,0,0,1.198,0.553,0.092,0,7.281,0.184,0.369,0
5100,20-62-S1,147,0,2.041,0,0.68,0,0,0,2.041,17.687,0,3.401,0
5101,20-62-S1,580,0,0,0,0,5.172,2.241,0,0,13.448,4.138,0,0
5102,20-62-S1,1509,0,0.066,0,0,3.844,0.596,0.066,0,12.856,0,0,0
5103,20-62-S1,1215,0,0.165,0,0.082,4.691,0.658,0,0.082,35.473,0.741,0.165,0.082
5104,20-62-S1,970,0.103,0.412,0,0.103,1.237,0.515,0,0.412,11.34,0,0.825,0
5105,20-62-S1,1401,0.143,0.571,0,0.214,4.283,1.142,0.071,0.571,22.127,3.069,0.214,0.357
5106,20-62-S1,1125,0,0,0,0.267,8,0.444,0,0.089,17.6,0.178,0.267,0
5107,20-62-S1,1916,0.052,0.209,0,0.418,4.384,0.731,0.522,0,40.397,3.706,0.522,0
5108,20-62-S1,1395,0.072,0,0,0.072,6.093,0.358,0,0.072,39.211,16.057,0,0
5109,20-62-S1,1415,0.212,0.353,0,0.141,1.908,0.777,0,0,10.53,0.071,0.212,0
5110,20-62-S1,723,0,0.138,0,0.277,0,0.692,0.138,0,7.469,0,0,0
5111,20-62-S1,1393,0,0.072,0,0,0,0.215,0,0.215,1.22,1.723,0.072,0
5112,20-62-S1,3248,0.4,0.092,0,0.062,2.032,2.679,0,0.031,36.361,34.914,0.4,0.031
5113,20-62-S1,359,0,0,0,0,10.864,1.393,0,0,17.827,0.279,0,0
5114,20-62-S1,884,0.339,0.566,0,0.113,4.751,0.679,0,0.339,20.249,0,0.452,0
5115,20-62-S1,1015,0,0,0,0,6.502,0.197,0,0,3.941,0,0,0
5116,20-62-S1,1603,0.125,0,0,0.062,0.312,0.499,0.062,0,9.732,0.998,0,0
5117,20-62-S1,1565,0.192,0.064,0,0,0.319,1.214,0.064,0,5.879,5.431,0,0
5118,20-62-S1,2257,0,0.044,0,0,1.905,0.576,0,0.089,30.217,2.215,0.089,0.044
5119,20-62-S1,1539,0.325,0,0,0.065,7.732,2.794,0,0.13,28.2,4.743,0.26,0
5120,20-62-S1,1225,0,0,0,0.163,6.122,1.306,0,0,21.061,0,0.245,0
5121,20-62-S1,1299,0.154,0,0,0,4.773,4.003,0,0,8.699,2.156,0,0
5122,20-62-S1,1010,0.198,0.693,0,0.495,1.782,1.386,0.792,0.297,18.812,0.099,1.188,0.099
5123,20-62-S1,1281,0,0,0,0.078,2.342,0.859,0,0.078,19.282,0.156,0.078,0.078
5124,20-62-S1,1403,0,0.927,0,0.428,1.568,0.998,0.356,0.499,11.689,0.214,0.784,0.214
5125,20-62-S1,1066,0,0,0,0,1.876,2.064,0,0,8.349,0.657,0.281,0
5126,20-62-S1,1132,0.265,0,0,0,1.59,0.265,0,0,9.011,0,0.088,0
5127,20-62-S1,2405,0,0,0,0,0.208,0.125,0,0.083,11.393,0,0.042,0
5128,20-62-S1,1086,0,0.276,0,0.737,6.354,1.657,0.46,0.184,23.204,0,0.552,0
5129,20-62-S1,2075,0,0.193,0,0.096,1.494,1.301,0.048,0.145,12.867,2.554,0.096,0
5130,20-62-S1,2024,0,0,0,0,9.931,0.445,0,0.049,12.945,0,0,0
5131,20-62-S1,1229,0.081,0,0,0,4.475,0.976,0,0.163,40.195,7.648,0,0
5132,20-62-S1,1366,0.073,0.146,0,0.073,2.269,1.025,0.073,0,11.64,0.073,0.659,0
5133,20-62-S1,758,0,0.132,0,0,1.715,0.792,0.132,0.132,10.158,0,0,0
5134,20-62-S1,868,0,0,0,0,0,0,0,0,1.843,0.461,0.115,0.115
5135,20-62-S1,1595,0,0,0,0,0.439,0.627,0,0,21.066,0.69,0,0
5136,20-62-S1,1257,0,0.08,0,0,0.159,1.034,0,0,1.273,0,0,0
5137,20-62-S1,2970,0,0.101,0,0,1.852,0.572,0,0,11.818,3.232,0.067,0
5138,20-62-S1,158,0,0,0,0,0.633,0,0,0,31.013,1.266,1.899,0
5139,20-62-S1,685,0,0,0,0,2.774,1.46,0,0,20.584,7.153,0,0
5140,20-62-S1,186,0,0,0,0,5.376,0,0,0,5.376,0,0,0
5141,20-62-S1,1326,0,0,0,0,0.83,0.528,0.151,0,18.703,8.673,0.075,0.075
5142,20-62-S1,2701,0,0.037,0,0.037,1.777,1,0,0,12.958,0.666,0,0
5143,20-62-S1,1347,0.52,0,0,0.148,0.668,0.817,0,0,3.341,0.52,0,0
5144,20-62-S1,1383,0.072,0.072,0,0,0.868,0.145,0,0,16.197,4.049,0.145,0
5145,20-62-S1,1515,0.066,0,0,0,1.65,0.594,0.066,0,7.855,1.716,0.066,0
5146,20-62-S1,1319,0,0,0,0.076,9.477,0,0.303,0.682,32.449,0.758,0,0
5147,20-62-S1,1166,0,0.086,0.086,0,3.859,0.515,0,0.172,26.501,0.086,0,0
5148,20-62-S1,1598,0,0.25,0,0.125,0.563,0.375,0.25,0,1.815,0,0.125,0
5149,20-62-S1,1336,0,0.299,0,0,2.32,1.272,0.15,0,38.548,2.32,0.15,0.075
5150,20-62-S1,1555,37.749,0.129,0,0.129,0.707,0.836,0.064,3.215,1.994,4.566,0.772,0
5151,20-62-S1,1210,0.083,0,0,0,9.256,3.306,0,0,34.959,11.57,0,0.083
5152,20-62-S1,1701,0,0,0,0,0.941,0.47,0,0,4.292,0,0,0
5153,20-62-S1,1083,0,0.092,0,0.185,0.369,0.831,0.092,0,3.509,0,0.185,0
5154,20-62-S1,495,0.202,0,0,0,0,0.606,0,0.202,0.202,0,0,0
5155,20-62-S1,709,0,0,0,0,5.36,0.423,0,0.423,19.746,2.398,0,0
5156,20-62-S1,1423,0,0.914,0.07,0.562,0.07,1.757,0.422,0.422,7.66,0.211,1.195,0
5157,20-62-S1,1928,0.052,0,0.052,0,0,0.104,0.052,0.052,17.79,10.529,0.882,0
5158,20-62-S1,184,0,0,0,0,0,0,0,0,0,0,0,0
5159,20-62-S1,1619,0.062,0,0,0.124,2.347,1.05,0.062,0,26.621,7.35,0.185,0.062
5160,20-62-S1,1472,0,0.204,0,0,0.068,0.815,0,0.068,15.285,0,0,0
5161,20-62-S1,1256,0.08,0.318,0,0,1.115,0.717,0,0.08,8.201,1.433,0.08,0
5162,20-62-S1,213,0,0,0,0,2.817,0.939,0,0,8.92,0,0,0
5163,20-62-S1,1396,0.143,0.072,0,0.143,0.287,0.501,0,0,31.877,4.441,0.43,0
5164,20-62-S1,1228,0,0,0,0,2.117,0,0,0,9.528,0.081,0,0
5165,20-62-S1,1307,0,0,0,0.153,1.836,0.842,0,0,34.124,0.995,0,0
5166,20-62-S1,1100,0,0,0,0.091,2.455,0.364,0.091,0,13.455,1.545,0.182,0
5167,20-62-S1,1024,0.391,0.293,0,0,0.488,0.098,0.195,0.195,18.359,0.391,0.488,0
5168,20-62-S1,452,0,0,0,0,4.867,0.664,0,0,24.558,0,0,0
5169,20-62-S1,2030,0,0.296,0,0.099,3.695,0.887,0.049,0.099,19.36,1.724,0.345,0.099
5170,20-62-S1,1336,0,0.15,0,0,3.668,0.075,0.15,0,34.431,0.524,0,0
5171,20-62-S1,1448,0.138,0,0,0.069,5.732,1.519,0.069,0.069,31.215,6.768,0.069,0
5172,20-62-S1,959,0.104,0,0,0,2.398,0.104,0,0,26.069,0,0.104,0
5173,20-62-S1,1385,0,0,0,0,9.242,3.105,0,0,30.397,3.249,0.794,0
5174,20-62-S1,676,0,0.148,0,0.148,2.515,0.148,0,0,12.574,2.219,0.444,0
5175,20-62-S1,1798,0,0.667,0,0.111,1.112,0.556,0.111,0.389,26.307,1.224,0.222,0.111
5176,20-62-S1,1161,1.464,0,0,0.172,0,0.086,0.172,0.086,2.929,0,0,0
5177,20-62-S1,864,0,0,0,0,0,1.157,0,0,0.579,0.926,0,0
5178,20-62-S1,230,0,0.435,0,0.435,1.304,0.87,0.435,0,7.391,0,0.87,0
5179,20-62-S1,1244,0.161,0,0,0,0.241,0.322,0,0,20.579,0.161,0.482,0
5180,20-62-S1,1853,0.054,0.27,0,0.054,2.752,0.809,0.054,0.108,11.333,0.108,0.216,0
5181,20-62-S1,1490,0,0,0,0.067,3.423,1.275,0,0,29.799,5.369,0,0
5182,20-62-S1,602,0.498,0,0,0,2.99,2.658,0,0,12.957,0.332,0,0
5183,20-62-S1,1515,0,0.594,0,0.396,2.178,1.518,1.056,0.198,13.795,0.396,0.528,0
5184,20-62-S1,1529,0.131,0.523,0,0.458,0.065,0.523,0.065,0.262,17.659,0.196,0.654,0.327
5185,20-62-S1,1811,0,0,0,0.055,1.491,0.331,0,0,4.417,0.166,0.055,0
5186,20-62-S1,1861,0,0,0,0.054,1.612,0.537,0.054,0.054,9.457,1.827,0.054,0
5187,20-62-S1,639,0,0,0,0,1.252,0.313,0,0,14.085,2.504,0.469,0
5188,20-62-S1,1677,0,0,0,0.06,0.894,2.326,0,0.239,13.596,3.399,0.358,0
5189,20-62-S1,2025,0,0,0,0,5.333,0.691,0.148,0.049,17.827,0,0.494,0
5190,20-62-S1,1355,0,0.59,0,0.59,3.321,1.181,0.074,0.369,11.956,0.148,0.074,0
5191,20-62-S1,1389,0,0.072,0,0,0.864,0.288,0.432,0.144,10.439,0.144,0.072,0
5192,20-62-S1,1020,0,0,0,0,5.49,3.039,0.098,0.098,17.157,7.353,0,0
5193,20-62-S1,1866,0.268,0.054,0,0.054,0.536,0.589,0,0,17.363,3.108,0.322,0
5194,20-62-S1,2225,0,0.135,0,0.045,0,0.315,0,0,0.764,0.404,0,0
5195,20-62-S1,1353,0.074,0,0,0.222,4.804,3.326,0,0,12.86,1.552,0.222,0
5196,20-62-S1,1686,25.386,0.415,0,0.415,0.178,1.127,0,0.593,6.94,9.431,0.356,0
5197,20-62-S1,889,0,0.112,0,0.225,0.675,1.125,0.225,0.337,15.973,0.337,0.675,0
5198,20-62-S1,703,0,0,0,0,2.276,0.996,0,0,19.915,0,0,0
5199,20-62-S1,1238,0.323,0,0,0.081,2.908,0.808,0,0,9.774,0,0.081,0
5200,20-62-S1,1403,0,0.071,0,0,1.283,0.214,0,0,8.197,0,0.214,0.071
5201,20-62-S1,617,0,1.459,0,0.324,7.293,1.621,0.648,0.648,33.874,0,1.297,0
5202,20-62-S1,1329,0,0.602,0,0.226,1.43,0.451,0,0.527,32.054,0.677,0.451,0
5203,20-62-S1,839,0,0.715,0,0.238,0.715,0.596,0,0.477,4.887,0,0,0
5204,20-62-S1,1211,0,0.165,0,0,2.312,1.073,0,0,13.212,0,0.578,0
5205,20-62-S1,1227,0.081,0.081,0,0,1.793,1.222,0.163,0.163,12.958,0,0.652,0
5206,20-62-S1,1378,0,0.435,0,0.073,0.871,0.218,0,0.073,6.531,0.073,0.073,0.073
5207,20-62-S1,1912,7.374,0.209,0,0.052,0.105,1.255,0.052,0.105,1.987,0,0.314,0
5208,20-62-S1,918,24.401,0,0,0,1.198,0.109,0,0.327,1.743,2.505,0,0
5209,20-62-S1,2109,0,0.095,0,0,0.19,0.806,0.095,0,2.987,0.095,0.332,0
5210,20-62-S1,1317,0.532,0.152,0,0.152,0.607,0.532,0,0.152,11.314,0,0.304,0.076
5211,20-62-S1,1006,0,0,0,0,0.398,0.696,0,0,9.344,3.479,0.199,0
5212,20-62-S1,1709,0,0,0,0,2.399,0.878,0,0,30.31,7.08,0.234,0
5213,20-62-S1,1623,0,0.185,0,0.062,1.54,0.431,0,0,8.811,0,0.062,0
5214,20-62-S1,735,0,0,0,0,0.816,0.544,0.136,0,0,0,0,0
5215,20-62-S1,1125,0.178,0,0,0,9.244,2.222,0,0,36.622,16.889,0,0
5216,20-62-S1,348,0.862,0,0,0,3.448,6.897,0,0,5.172,9.195,0,0
5217,20-62-S1,2108,0.047,0.047,0,0,2.23,0.664,0.047,0.142,19.782,1.186,0.19,0.047
5218,20-62-S1,474,0,0,0,0,0.633,0.422,0,0,7.384,0,0,0
5219,20-62-S1,891,0,0,0,0.337,0.224,0,2.918,0,20.202,0.337,0,0
5220,20-62-S1,316,0,0,0,0,1.266,0,0,0,3.797,0,0,0
5221,20-62-S1,2450,2.98,0.327,0,0.041,2.041,0.531,0.041,0.286,26.612,9.347,0.122,0.082
5222,20-62-S1,534,0,0,0,0,1.124,2.622,0,0.562,6.929,1.498,0,0
5223,20-62-S1,1130,0.177,0,0,0.088,0.885,0.531,0,0,5.664,1.593,0.531,0
5224,20-62-S1,640,3.438,0,0,0.156,1.094,0.312,0.156,0.469,6.719,0,0.625,0
5225,20-62-S1,1045,0.096,0,0,0,0.096,0.957,0,0.574,2.775,0,0.096,0
5226,20-62-S1,243,20.165,0,0,0,0,0.412,0,0,3.704,2.469,0.412,0.823
5227,20-62-S1,959,0,0.938,0,0,0.104,0.209,0,0.104,13.869,0,1.251,0.104
5228,20-62-S1,1301,0,0.538,0,0.307,0.615,0.769,0.154,0.154,10.838,0,0.692,0
5229,20-62-S1,982,0,0.815,0,0.102,9.674,0.305,0.305,0.102,35.642,0.102,0.815,0
5230,20-62-S1,1447,0.207,0.138,0,0.415,2.903,2.211,0.138,0,40.29,6.22,0,0
5231,20-62-S1,1200,0,0.5,0,0.25,1.25,0.917,0,0.25,8.667,0.333,0.083,0
5232,20-62-S1,1392,0,0,0,0,1.94,0.79,0,0.072,31.466,3.089,0,0.072
5233,20-62-S1,139,0,0,0,0,1.439,2.158,0,0,4.317,0,0.719,0
5234,20-62-S1,663,0,0,0,0.151,0,0.151,0,0,0.302,0.151,0,0
5235,20-62-S1,1228,0.163,0.163,0,0.326,2.524,0.326,0.081,0,11.482,0,0.244,0.081
5236,20-62-S1,1477,0.745,0.135,0.271,0,0.271,0.339,0.068,0,24.645,16.723,0.339,0.068
5237,20-62-S1,1034,0.193,0,0,0.097,1.451,0.677,0,0,31.915,8.027,0,0
5238,20-62-S1,382,0,0.785,0,0.262,1.571,3.141,0,0.262,41.885,0,0.785,0
5239,20-62-S1,1977,0,0,0,0.101,2.327,0.152,0.051,0.051,12.038,0.253,0,0
5240,20-62-S1,1048,0,0,0,0,1.05,0.477,0,0.668,14.79,0.477,0,0.095
5241,20-62-S1,599,0.167,0,0,0.334,4.674,0.167,0,0,18.364,6.01,0,0
5242,20-62-S1,1219,0.082,0,0,0,3.117,0.656,0,0,17.227,0.328,0,0.082
5243,20-62-S1,942,0,0,0,0,1.699,1.486,0.106,0,15.711,0,0.106,0
5244,20-62-S1,301,0.664,0,0,0,3.322,0,0,0.332,13.289,0,0,0
5245,20-62-S1,1258,0.159,0.159,0,0.079,0.397,0.477,0,0,4.69,13.116,0.159,0
5246,20-62-S1,1597,0,0,0,0.125,2.192,0.689,0,0,18.222,2.818,0.063,0
5247,20-62-S1,1536,0.13,0,0,0,0.195,2.148,0,0,1.628,0.456,0,0
5248,20-62-S1,1524,0.066,0.262,0,0.197,0.459,0.787,0,0.197,17.979,0,0.459,0
5249,20-62-S1,1332,0,0,0,0,3.604,0.375,0,0,24.925,1.126,0,0
5250,20-62-S1,868,0,0,0,0.23,1.382,1.267,0,0,10.945,0,0.23,0
5251,20-62-S1,1871,36.077,0,0,0.321,0.534,0.748,0.267,0.962,6.467,3.207,1.069,0
5252,20-62-S1,1230,1.626,0,0,0,2.683,1.626,0,0.163,26.423,1.057,0.732,0.081
5253,20-62-S1,2231,0,0,0,0.045,2.958,1.838,0.179,0,12.102,0.448,0.134,0
5254,20-62-S1,2085,0.096,0,0,0.096,0.671,0.192,0,0,13.861,0.863,0.192,0
5255,20-62-S1,1389,0.288,0,0,0,0.72,0.792,0,0,26.35,0.432,0,0
5256,20-62-S1,1227,0.489,0,0,0,1.222,0.57,0,0.081,11.817,0.652,0,0
5257,20-62-S1,1510,0,0.066,0,0.132,0.861,0.464,0,0,2.848,0.53,0,0
5258,20-62-S1,1278,0.078,0,0,0,6.573,2.191,0.078,0,37.167,11.659,0,0
5259,20-62-S1,1425,0.14,0.211,0,0,0.702,2.246,0.07,0.14,26.877,0.211,0.632,0
5260,20-62-S1,1376,0,0.073,0,0.145,5.015,0.291,0,0,21.221,2.471,0.073,0.073
5261,20-62-S1,1221,0.246,0,0,0,3.194,0.655,0,0.082,3.849,0,0,0
5262,20-62-S1,1299,0,0.462,0,0.077,2.54,0.924,0.077,0.077,12.086,0.77,0.385,0.154
5263,20-62-S1,1231,0,0.244,0,0.325,0.081,1.625,0,0.325,23.233,0.569,0.162,0
5264,20-62-S1,1732,0.173,0,0,0.115,1.386,1.039,0,0,22.055,0,0.115,0
5265,20-62-S1,28,0,0,0,0,0,0,0,0,46.429,0,0,0
5266,20-62-S1,1769,0,0.226,0,0.113,4.579,0.848,0,0.113,15.828,0,0.113,0
5267,20-62-S1,1441,0.069,0.139,0,0.069,1.666,0.555,0,0.347,17.557,0.069,0.069,0.069
5268,20-62-S1,1682,0.238,0,0,0,0.595,0.178,0.059,0,32.342,2.378,0.119,0
5269,20-62-S1,932,0,0,0,0,9.227,4.292,0.107,0,17.06,6.974,0.322,0
5270,20-62-S1,838,0.119,0.239,0.119,0.119,1.671,0.239,0,0,10.979,0.119,0,0.119
5271,20-62-S1,643,0,0,0,0.156,2.022,0,0,0,14.463,5.91,0,0
5272,20-62-S1,1146,0.96,0,0,0,0.349,0.96,0,0,15.532,2.443,0.349,0
5273,20-62-S1,1816,0,0.275,0,0.275,2.037,0.826,0,0.055,24.504,0.606,0.11,0
5274,20-62-S1,1773,0.056,0.395,0,0.508,1.805,0.733,0.169,0.169,17.09,0.733,0.79,0
5275,20-62-S1,2150,0.605,0.279,0,0.047,2.233,0.558,0.14,0.558,14.791,5.814,0.512,0.047
5276,20-62-S1,1535,0,0.195,0,0.13,2.41,0.456,0,0.195,36.808,1.629,0,0.065
5277,20-62-S1,1850,0,0,0,0.108,1.676,0.054,0,0,15.243,2,0.108,0
5278,20-62-S1,1253,0,0.319,0,0.08,0.08,0.399,0,0.08,27.294,0,0.08,0
5279,20-62-S1,983,0.203,0,0,0,5.188,0.61,0,0,22.787,11.801,0,0
5280,20-62-S1,1517,0,0,0,0.066,9.756,0.593,0,0,27.225,28.345,0,0
5281,20-62-S1,1684,0.059,0.475,0,0.178,3.444,1.188,0.238,0.178,30.048,2.672,0.059,0.059
5282,20-62-S1,787,0.889,0.127,0,0,0.127,3.812,0,0,0.381,9.276,0.127,0
5283,20-62-S1,1913,0,0.157,0,0.105,9.723,0.418,0.052,0.052,28.751,0.575,0.575,0
5284,20-62-S1,1513,0.066,0.661,0,0.264,2.445,0.859,0.198,0.33,27.627,1.058,0.33,0.132
5285,20-62-S1,555,0,0,0,0,1.982,0.18,0,0,26.126,2.342,0,0
5286,20-62-S1,1522,0,0,0,0.263,0.329,0.591,0.066,0,19.12,0.131,0.526,0
5287,20-62-S1,1189,0.084,0.084,0,0.252,0.421,1.346,0.168,0.168,5.046,0.841,0.084,0
5288,20-62-S1,1372,0,0.146,0,0.073,0.292,1.093,0,0.073,11.079,0.292,0.073,0
5289,20-62-S1,1331,0.075,0.15,0,0,4.884,0.075,0,0.075,14.876,2.78,0,0
5290,20-62-S1,951,0,0,0,0,0,0.21,0,0.315,28.391,6.204,0,0
5291,20-62-S1,1324,0.302,0.453,0,0.151,0.378,0.68,0.076,0,7.855,0.604,0.378,0.076
5292,20-62-S1,589,0.34,0.34,0,0.34,0.17,0,0,0,4.924,2.037,0,0
5293,20-62-S1,1678,0.06,0.238,0,0.06,2.265,2.503,0,0.06,12.217,0.06,0,0.06
5294,20-62-S1,1214,0.247,0.082,0,0,6.755,4.036,0.247,0,28.83,11.367,0.082,0
5295,20-62-S1,1811,14.633,0,0,0.11,0.387,0.166,0,0.055,0.773,0.221,0.166,0.055
5296,20-62-S1,2519,38.468,0.278,0,0.437,0.556,0.437,0.397,3.851,9.925,3.216,1.389,0
5297,20-62-S1,1486,1.009,0,0,0,8.748,0.471,0,0,14.065,0.067,0.067,0.067
5298,20-62-S1,1478,0,0.271,0,0,0.541,0.135,0,0.135,15.629,0.812,0.135,0
5299,20-62-S1,1858,0,0.054,0,0.054,8.342,0.377,0,0.054,30.086,8.396,0.054,0.108
5300,20-62-S1,1476,0,0.068,0,0.136,2.371,0.203,0.068,0.068,19.444,0.203,0,0
5301,20-62-S1,1892,29.651,0,0,0.476,0.846,0.211,0.159,1.268,3.066,16.966,0.793,0.053
5302,20-62-S1,2019,0.149,0,0,0,5.102,1.981,0,0.05,8.816,4.804,0,0
5303,20-62-S1,300,0,0.333,0,0.333,5.667,1.667,1,0,15,6.333,0.333,0
5304,20-62-S1,1373,0.073,0.364,0,0.073,0.437,1.238,0.364,0.218,4.516,1.384,0.874,0.146
5305,20-62-S1,1210,0,0.083,0,0.083,2.727,1.074,0.165,0,24.132,1.488,0,0
5306,20-62-S1,942,0,0,0,0.106,11.677,2.335,0,0,37.367,8.386,0.212,0
5307,20-62-S1,1248,0.08,0,0,0,6.651,1.362,0,0,29.487,15.946,0.08,0
5308,20-62-S1,2160,0.185,0.139,0,0.278,4.954,0.417,0.139,0,15.787,2.315,0.37,0
5309,20-62-S1,1406,0,0.213,0,0.142,1.991,1.351,0,0.284,12.589,0,0.498,0
5310,20-62-S1,771,0,0.13,0,0,8.431,0.778,0,0,29.572,0.13,0,0.259
5311,20-62-S1,2334,0.086,0.043,0,0.043,0.086,1.371,0,0.086,29.135,0.428,0.043,0.043
5312,20-62-S1,1407,0.071,0.142,0,0,2.061,0.995,0.071,0.213,18.621,0,0.142,0.071
5313,20-62-S1,1467,0.818,0,0,0,0.068,0.273,0,0.204,3.749,38.65,0,0
5314,20-62-S1,1008,0,0.397,0,0.198,0.099,0.397,0.397,0.298,15.079,0,0.694,0
5315,20-62-S1,1996,0.2,0,0,0.05,5.21,0.15,0.05,0,15.431,6.212,0,0
5316,20-62-S1,131,0,0,0,0,1.527,3.053,0,0,59.542,3.817,0,0
5317,20-62-S1,1355,0,0.812,0,0.369,0.664,0.886,0.295,1.107,15.424,1.919,1.255,0
5318,20-62-S1,1380,0.58,0.072,0,0,0.29,0.725,0,0.072,5.725,0.87,0,0
5319,20-62-S1,1820,0.11,0,0,0,10.549,0.824,0.055,0,12.912,3.297,0.055,0
5320,20-62-S1,1925,0,0,0,0.104,2.182,0.468,0.052,0.312,28.987,7.792,0,0.052
5321,20-62-S1,608,0,0.493,0,0.164,1.316,0.658,0,0.164,4.276,0,0.329,0
5322,20-62-S1,1096,0.456,0.091,0,0,3.741,1.369,0,0,38.23,0.73,0,0.182
5323,20-62-S1,1541,0,0.065,0,0,2.466,0.454,0,0.065,16.807,0,0.065,0
5324,20-62-S1,493,0,0.609,0,0.406,0,0.811,0.203,0,9.331,0,1.42,0
5325,20-62-S1,881,0,0,0,0,10.556,0.114,0,0,23.156,6.81,0,0
5326,20-62-S1,1376,0,0,0,0.073,0.363,0.291,0,0.145,10.61,0,0.073,0.073
5327,20-62-S1,1234,0.081,0,0.729,0.081,0.081,2.35,0.162,0,40.113,17.828,0.324,0
5328,20-62-S1,901,0,0,0,0.111,2.22,0.111,0,0,7.658,0,0,0
5329,20-62-S1,766,0,0,0,0,4.439,1.044,0,0.261,23.89,0.131,0.522,0
5330,20-62-S1,1813,0.441,0.221,0,0.11,0.331,1.213,0,0.165,7.612,0,0.165,0.055
5331,20-62-S1,1458,0.069,0.686,0,0.069,2.195,1.235,0,0,22.016,1.303,0.069,0
5332,20-62-S1,1252,0,0.08,0,0.08,3.355,0.16,0,0.319,28.674,14.457,0,0
5333,20-62-S1,1408,0.071,0.142,0,0.071,0.142,1.278,0.142,0.213,9.73,0.426,0.071,0
5334,20-62-S1,1654,0,0,0,0.06,0.181,0.786,0,0,2.66,0,0.06,0
5335,20-62-S1,1358,0.074,0.589,0,0,0.515,0.295,0,0.442,7.511,0,0.221,0.147
5336,20-62-S1,1543,0,0,0,0,2.787,0.713,0.065,0,19.767,1.167,0.259,0.065
5337,20-62-S1,1570,0.382,0.127,0,0,1.783,0.382,0,0.064,9.363,2.293,0.127,0
5338,20-62-S1,97,1.031,0,0,0,0,0,0,0,57.732,2.062,0,0
5339,20-62-S1,39,0,0,0,0,12.821,10.256,0,0,28.205,0,0,0
5340,20-62-S1,991,0,0.303,0,0,0.706,0.404,0,0.505,32.492,10.293,0.202,0
5341,20-62-S1,367,0,0,0,0,2.452,0.272,0,0,43.597,6.54,0,0
5342,20-62-S1,949,0,0,0,0.105,0.421,0.527,0,0,26.66,0.527,0,0
5343,20-62-S1,1422,0,0.281,0,0.141,2.18,1.406,0,0,33.122,0.07,0.141,0
5344,20-62-S1,1306,0,0,1.378,0,3.139,1.072,0,0,36.753,4.441,0.153,0
5345,20-62-S1,579,6.563,0.864,0,0,0.691,0.691,0.518,1.382,16.753,1.036,1.036,0.345
5346,20-62-S1,1301,0,0,0,0,0.231,0.231,0.231,0.077,5.765,0,0.077,0
5347,20-62-S1,1061,0.283,0,0,0,2.733,0.754,0.377,0.189,3.959,0.471,0.094,0
5348,20-62-S1,144,0,0.694,0,2.083,0,1.389,3.472,0,6.25,0,6.25,0
5349,20-62-S1,1958,0.102,31.256,0,0.613,6.997,0.868,3.83,0.562,15.526,3.115,0.715,0.153
5350,20-62-S1,1011,0.099,0,0,0,0.198,0.297,0,0,2.275,0,0,0
5351,20-62-S1,282,0,0,0,0,6.028,0.355,0,0,20.922,9.22,0,0
